GeneSet_Category	GeneSet_Sub_Category	GeneSet_Name
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BARIS_THYROID_CANCER_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BARIS_THYROID_CANCER_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BARRIER_COLON_CANCER_RECURRENCE_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BARRIER_COLON_CANCER_RECURRENCE_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BASAKI_YBX1_TARGETS_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BASAKI_YBX1_TARGETS_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BASSO_B_LYMPHOCYTE_NETWORK
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BASSO_CD40_SIGNALING_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BASSO_CD40_SIGNALING_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BASSO_HAIRY_CELL_LEUKEMIA_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BASSO_HAIRY_CELL_LEUKEMIA_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BAUS_TFF2_TARGETS_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BAUS_TFF2_TARGETS_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BECKER_TAMOXIFEN_RESISTANCE_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BECKER_TAMOXIFEN_RESISTANCE_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_AND_PAX3
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BEIER_GLIOMA_STEM_CELL_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BEIER_GLIOMA_STEM_CELL_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENITEZ_GBM_PROTEASOME_INHIBITION_RESPONSE
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH_CYCLING_GENES
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH_EED_TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH_ES_1
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH_ES_2
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH_ES_CORE_NINE
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH_ES_CORE_NINE_CORRELATED
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH_ES_WITH_H3K27ME3
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH_MYC_MAX_TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH_MYC_TARGETS_WITH_EBOX
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH_NANOG_TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH_NOS_TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH_OCT4_TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH_PRC2_TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH_PROLIFERATION
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH_SOX2_TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH_SUZ12_TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERENJENO_TRANSFORMED_BY_RHOA_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERENJENO_TRANSFORMED_BY_RHOA_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERGER_MBD2_TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERNARD_PPAPDC1B_TARGETS_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERNARD_PPAPDC1B_TARGETS_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BHAT_ESR1_TARGETS_NOT_VIA_AKT1_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BHAT_ESR1_TARGETS_VIA_AKT1_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BHAT_ESR1_TARGETS_VIA_AKT1_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BHATTACHARYA_EMBRYONIC_STEM_CELL
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BIDUS_METASTASIS_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BIDUS_METASTASIS_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BIERIE_INFLAMMATORY_RESPONSE_TGFB1
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILANGES_RAPAMYCIN_SENSITIVE_GENES
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILANGES_SERUM_RESPONSE_TRANSLATION
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILANGES_SERUM_SENSITIVE_GENES
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILANGES_SERUM_SENSITIVE_VIA_TSC1
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILANGES_SERUM_SENSITIVE_VIA_TSC2
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILBAN_B_CLL_LPL_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILBAN_B_CLL_LPL_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILD_CTNNB1_ONCOGENIC_SIGNATURE
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILD_E2F3_ONCOGENIC_SIGNATURE
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILD_HRAS_ONCOGENIC_SIGNATURE
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILD_MYC_ONCOGENIC_SIGNATURE
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILD_SRC_ONCOGENIC_SIGNATURE
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_41BB_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_ACE2_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_ACETAMINOPHEN_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_ACH_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_ACTINY_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_AGPCR_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_AGR_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_AHSP_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_AKAP13_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_AKAP95_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_AKAPCENTROSOME_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_AKT_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_ALK_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_ALTERNATIVE_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_AMAN_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_AMI_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_ARAP_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_ARENRF2_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_ARF_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_ASBCELL_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_AT1R_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_ATM_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_ATRBRCA_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_BAD_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_BARD1_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_BARR_MAPK_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_BARRESTIN_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_BARRESTIN_SRC_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_BBCELL_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_BCELLSURVIVAL_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_BCR_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_BIOPEPTIDES_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_BLYMPHOCYTE_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_BOTULIN_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_BTG2_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CACAM_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CALCINEURIN_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CARDIACEGF_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CARM_ER_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CARM1_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CASPASE_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CB1R_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CBL_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CCR3_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CCR5_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CD40_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CDC25_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CDC42RAC_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CDK5_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CDMAC_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CELL2CELL_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CELLCYCLE_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CERAMIDE_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CFTR_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CHEMICAL_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CHREBP_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CIRCADIAN_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CK1_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CLASSIC_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_COMP_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CPSF_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CREB_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CREM_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CSK_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CTBP1_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CTCF_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CTL_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CTLA4_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CXCR4_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_CYTOKINE_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_D4GDI_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_DC_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_DEATH_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_DICER_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_DNAFRAGMENT_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_DREAM_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_DSP_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_ECM_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_EDG1_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_EEA1_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_EFP_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_EGF_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_EGFR_SMRTE_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_EICOSANOID_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_EIF_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_EIF2_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_EIF4_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_EOSINOPHILS_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_EPHA4_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_EPO_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_EPONFKB_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_ERAD_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_ERBB3_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_ERBB4_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_ERK_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_ERK5_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_ERYTH_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_ETC_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_ETS_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_EXTRINSIC_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_FAS_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_FBW7_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_FCER1_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_FEEDER_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_FIBRINOLYSIS_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_FLUMAZENIL_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_FMLP_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_FOSB_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_FREE_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_FXR_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_G1_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_G2_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_GABA_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_GATA3_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_GCR_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_GH_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_GHRELIN_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_GLEEVEC_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_GPCR_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_GRANULOCYTES_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_GSK3_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_HBX_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_HCMV_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_HDAC_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_HER2_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_HES_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_HIF_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_HIVNEF_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_HSP27_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_HSWI_SNF_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_IFNA_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_IFNG_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_IGF1_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_IGF1MTOR_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_IGF1R_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_IL10_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_IL12_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_IL17_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_IL1R_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_IL2_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_IL22BP_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_IL2RB_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_IL3_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_IL4_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_IL5_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_IL6_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_IL7_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_INFLAM_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_INSULIN_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_INTEGRIN_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_INTRINSIC_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_ION_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_IRES_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_KERATINOCYTE_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_KREB_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_LAIR_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_LDL_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_LECTIN_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_LEPTIN_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_LIS1_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_LONGEVITY_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_LYM_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_LYMPHOCYTE_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_MAL_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_MALATEX_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_MAPK_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_MCALPAIN_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_MCM_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_MEF2D_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_MELANOCYTE_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_MET_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_MHC_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_MITOCHONDRIA_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_MITR_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_MONOCYTE_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_MPR_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_MRP_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_MSP_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_MTA3_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_MTOR_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_MYOSIN_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_NDKDYNAMIN_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_NEUTROPHIL_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_NFAT_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_NFKB_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_NGF_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_NKCELLS_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_NKT_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA_NO1_PATHWAY
