GeneSet_Category	GeneSet_Sub_Category	GeneSet_Name
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	AMIT.EGF.RESPONSE.60.MCF10A
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	AMIT.SERUM.RESPONSE.120.MCF10A
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	AMIT.SERUM.RESPONSE.20.MCF10A
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	AMIT.SERUM.RESPONSE.240.MCF10A
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	AMIT.SERUM.RESPONSE.40.MCF10A
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	AMIT.SERUM.RESPONSE.480.MCF10A
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	AMIT.SERUM.RESPONSE.60.MCF10A
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	AMUNDSON.DNA.DAMAGE.RESPONSE.TP53
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	AMUNDSON.RESPONSE.TO.ARSENITE
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	ANASTASSIOU.MULTICANCER.INVASIVENESS.SIGNATURE
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	ANDERSEN.CHOLANGIOCARCINOMA.CLASS1
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	ANDERSEN.CHOLANGIOCARCINOMA.CLASS2
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	ANDERSEN.LIVER.CANCER.KRT19.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	ANDERSEN.LIVER.CANCER.KRT19.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	APPEL.IMATINIB.RESPONSE
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	APPIERTO.RESPONSE.TO.FENRETINIDE.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	APPIERTO.RESPONSE.TO.FENRETINIDE.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	APRELIKOVA.BRCA1.TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	ASGHARZADEH.NEUROBLASTOMA.POOR.SURVIVAL.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	ASTIER.INTEGRIN.SIGNALING
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	ASTON.MAJOR.DEPRESSIVE.DISORDER.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	ASTON.MAJOR.DEPRESSIVE.DISORDER.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	AUJLA.IL22.AND.IL17A.SIGNALING
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	AUNG.GASTRIC.CANCER
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	AZARE.NEOPLASTIC.TRANSFORMATION.BY.STAT3.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	AZARE.NEOPLASTIC.TRANSFORMATION.BY.STAT3.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	AZARE.STAT3.TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BACOLOD.RESISTANCE.TO.ALKYLATING.AGENTS.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BACOLOD.RESISTANCE.TO.ALKYLATING.AGENTS.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BAE.BRCA1.TARGETS.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BAE.BRCA1.TARGETS.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BAELDE.DIABETIC.NEPHROPATHY.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BAELDE.DIABETIC.NEPHROPATHY.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BAFNA.MUC4.TARGETS.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BAKER.HEMATOPOESIS.STAT1.TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BAKER.HEMATOPOESIS.STAT5.TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BAKER.HEMATOPOIESIS.STAT3.TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BAKKER.FOXO3.TARGETS.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BAKKER.FOXO3.TARGETS.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BALDWIN.PRKCI.TARGETS.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BALLIF.DEVELOPMENTAL.DISABILITY.P16.P12.DELETION
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BANDRES.RESPONSE.TO.CARMUSTIN.MGMT.24HR.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BANDRES.RESPONSE.TO.CARMUSTIN.MGMT.24HR.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BANDRES.RESPONSE.TO.CARMUSTIN.MGMT.48HR.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BANDRES.RESPONSE.TO.CARMUSTIN.MGMT.48HR.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BANDRES.RESPONSE.TO.CARMUSTIN.WITHOUT.MGMT.24HR.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BANDRES.RESPONSE.TO.CARMUSTIN.WITHOUT.MGMT.24HR.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BANDRES.RESPONSE.TO.CARMUSTIN.WITHOUT.MGMT.48HR.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BANDRES.RESPONSE.TO.CARMUSTIN.WITHOUT.MGMT.48HR.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BARIS.THYROID.CANCER.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BARIS.THYROID.CANCER.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BARRIER.CANCER.RELAPSE.NORMAL.SAMPLE.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BARRIER.CANCER.RELAPSE.NORMAL.SAMPLE.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BARRIER.CANCER.RELAPSE.TUMOR.SAMPLE.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BARRIER.CANCER.RELAPSE.TUMOR.SAMPLE.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BARRIER.COLON.CANCER.RECURRENCE.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BARRIER.COLON.CANCER.RECURRENCE.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BASAKI.YBX1.TARGETS.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BASAKI.YBX1.TARGETS.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BASSO.B.LYMPHOCYTE.NETWORK
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BASSO.CD40.SIGNALING.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BASSO.CD40.SIGNALING.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BASSO.HAIRY.CELL.LEUKEMIA.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BASSO.HAIRY.CELL.LEUKEMIA.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BAUS.TFF2.TARGETS.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BAUS.TFF2.TARGETS.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BECKER.TAMOXIFEN.RESISTANCE.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BECKER.TAMOXIFEN.RESISTANCE.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BEGUM.TARGETS.OF.PAX3.FOXO1.FUSION.AND.PAX3
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BEGUM.TARGETS.OF.PAX3.FOXO1.FUSION.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BEGUM.TARGETS.OF.PAX3.FOXO1.FUSION.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BEIER.GLIOMA.STEM.CELL.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BEIER.GLIOMA.STEM.CELL.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENITEZ.GBM.PROTEASOME.INHIBITION.RESPONSE
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENNETT.SYSTEMIC.LUPUS.ERYTHEMATOSUS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH.CYCLING.GENES
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH.EED.TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH.ES.1
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH.ES.2
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH.ES.CORE.NINE
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH.ES.CORE.NINE.CORRELATED
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH.ES.WITH.H3K27ME3
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH.MYC.MAX.TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH.MYC.TARGETS.WITH.EBOX
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH.NANOG.TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH.NOS.TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH.OCT4.TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH.PRC2.TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH.PROLIFERATION
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH.SOX2.TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BENPORATH.SUZ12.TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERENJENO.ROCK.SIGNALING.NOT.VIA.RHOA.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERENJENO.ROCK.SIGNALING.NOT.VIA.RHOA.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERENJENO.TRANSFORMED.BY.RHOA.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERENJENO.TRANSFORMED.BY.RHOA.FOREVER.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERENJENO.TRANSFORMED.BY.RHOA.FOREVER.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERENJENO.TRANSFORMED.BY.RHOA.REVERSIBLY.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERENJENO.TRANSFORMED.BY.RHOA.REVERSIBLY.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERENJENO.TRANSFORMED.BY.RHOA.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERGER.MBD2.TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERNARD.PPAPDC1B.TARGETS.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERNARD.PPAPDC1B.TARGETS.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERTUCCI.INVASIVE.CARCINOMA.DUCTAL.VS.LOBULAR.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERTUCCI.INVASIVE.CARCINOMA.DUCTAL.VS.LOBULAR.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERTUCCI.MEDULLARY.VS.DUCTAL.BREAST.CANCER.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BERTUCCI.MEDULLARY.VS.DUCTAL.BREAST.CANCER.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BHAT.ESR1.TARGETS.NOT.VIA.AKT1.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BHAT.ESR1.TARGETS.NOT.VIA.AKT1.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BHAT.ESR1.TARGETS.VIA.AKT1.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BHAT.ESR1.TARGETS.VIA.AKT1.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BHATI.G2M.ARREST.BY.2METHOXYESTRADIOL.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BHATI.G2M.ARREST.BY.2METHOXYESTRADIOL.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BHATTACHARYA.EMBRYONIC.STEM.CELL
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BIDUS.METASTASIS.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BIDUS.METASTASIS.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BIERIE.INFLAMMATORY.RESPONSE.TGFB1
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILANGES.RAPAMYCIN.SENSITIVE.GENES
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILANGES.RAPAMYCIN.SENSITIVE.VIA.TSC1.AND.TSC2
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILANGES.SERUM.AND.RAPAMYCIN.SENSITIVE.GENES
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILANGES.SERUM.RESPONSE.TRANSLATION
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILANGES.SERUM.SENSITIVE.GENES
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILANGES.SERUM.SENSITIVE.VIA.TSC1
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILANGES.SERUM.SENSITIVE.VIA.TSC2
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILBAN.B.CLL.LPL.DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILBAN.B.CLL.LPL.UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILD.CTNNB1.ONCOGENIC.SIGNATURE
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILD.E2F3.ONCOGENIC.SIGNATURE
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILD.HRAS.ONCOGENIC.SIGNATURE
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILD.MYC.ONCOGENIC.SIGNATURE
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	BILD.SRC.ONCOGENIC.SIGNATURE
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.41BB.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.ACE2.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.ACETAMINOPHEN.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.ACH.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.ACTINY.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.AGPCR.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.AGR.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.AHSP.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.AKAP13.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.AKAP95.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.AKAPCENTROSOME.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.AKT.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.ALK.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.ALTERNATIVE.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.AMAN.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.AMI.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.ARAP.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.ARENRF2.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.ARF.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.ASBCELL.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.AT1R.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.ATM.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.ATRBRCA.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.BAD.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.BARD1.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.BARR.MAPK.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.BARRESTIN.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.BARRESTIN.SRC.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.BBCELL.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.BCELLSURVIVAL.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.BCR.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.BIOPEPTIDES.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.BLYMPHOCYTE.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.BOTULIN.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.BTG2.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CACAM.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CALCINEURIN.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CARDIACEGF.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CARM.ER.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CARM1.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CASPASE.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CB1R.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CBL.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CCR3.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CCR5.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CD40.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CDC25.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CDC42RAC.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CDK5.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CDMAC.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CELL2CELL.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CELLCYCLE.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CERAMIDE.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CFTR.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CHEMICAL.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CHREBP.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CIRCADIAN.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CK1.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CLASSIC.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.COMP.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CPSF.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CREB.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CREM.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CSK.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CTBP1.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CTCF.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CTL.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CTLA4.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CXCR4.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.CYTOKINE.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.D4GDI.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.DC.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.DEATH.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.DICER.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.DNAFRAGMENT.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.DREAM.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.DSP.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.ECM.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.EDG1.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.EEA1.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.EFP.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.EGF.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.EGFR.SMRTE.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.EICOSANOID.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.EIF.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.EIF2.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.EIF4.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.EOSINOPHILS.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.EPHA4.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.EPO.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.EPONFKB.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.ERAD.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.ERBB3.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.ERBB4.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.ERK.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.ERK5.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.ERYTH.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.ETC.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.ETS.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.EXTRINSIC.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.FAS.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.FBW7.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.FCER1.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.FEEDER.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.FIBRINOLYSIS.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.FLUMAZENIL.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.FMLP.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.FOSB.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.FREE.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.FXR.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.G1.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.G2.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.GABA.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.GATA3.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.GCR.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.GH.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.GHRELIN.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.GLEEVEC.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.GPCR.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.GRANULOCYTES.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.GSK3.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.HBX.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.HCMV.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.HDAC.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.HER2.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.HES.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.HIF.PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	BIOCARTA.HIVNEF.PATHWAY
